"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,162483142,134932676,28,"C",18,,""
2020,162486206,134932685,23,"C",8,,""
2020,162483249,134929111,45,"C",25,,""
2020,162486313,134929177,5,"C",13,,""
2020,162486352,134932847,46,"C",20,,""
2020,162483487,134929299,8,"C",22,,""
2020,162486459,134929316,51,"C",8,,""
2020,162483527,134932913,21,"C",20,,""
2020,162486563,134933000,14,"C",20,,""
2020,162483694,134929485,11,"C",20,,""
2020,162486598,134929485,45,"C",20,,""
2020,162483732,134929517,49,"C",20,,"N"
2020,162486660,134929529,45,"C",20,,""
2020,162486665,134929533,27,"C",20,,""
2020,162483755,134929547,51,"C",20,,""
2020,162486661,134929547,5,"C",46,,""
2020,162483772,134929558,45,"C",13,,""
2020,162483771,134929558,51,"C",13,,""
2020,162486715,134929585,45,"C",18,,""
2020,162486753,134929628,45,"C",6,,""
2020,162483975,134929732,45,"C",35,,""
2020,162483939,134929756,49,"C",18,,"F"
2020,162486810,134929756,45,"C",18,,""
2020,162486811,134929756,5,"C",18,,""
2020,162486898,134929804,27,"C",13,,""
2020,162484041,134933287,35,"C",13,,""
2020,162484040,134933287,16,"C",13,,""
2020,162486918,134929822,45,"C",8,,""
2020,162484081,134929832,16,"C",13,,""
2020,162484143,134933354,5,"C",25,,""
2020,162484157,134929889,27,"C",20,,""
2020,162484166,134929899,23,"C",24,,""
2020,162484048,134929884,45,"C",20,,""
2020,162486998,134929919,45,"C",20,,""
2020,162484037,134929932,46,"C",20,,""
2020,162487029,134933416,11,"A",20,,""
2020,162484234,134933420,28,"C",25,,""
2020,162487081,134930013,51,"C",20,,""
2020,162484296,134930023,23,"C",8,,""
2020,162487062,134930048,49,"C",20,,"F"
2020,162487063,134930048,5,"C",20,,""
2020,162484257,134930048,45,"C",20,,""
2020,162487129,134930058,51,"C",20,,""
2020,162487085,134933487,51,"C",20,,""
2020,162487155,134930085,45,"C",24,,""
2020,162484447,134930156,45,"C",20,,""
2020,162484439,134930159,16,"C",13,,""
2020,162484440,134930159,35,"C",13,,""
2020,162484491,134930192,45,"C",8,,""
2020,162484480,134930178,44,"C",20,,""
2020,162487247,134933615,45,"C",18,,""
2020,162487228,134930252,14,"C",18,,""
2020,162487296,134930260,51,"C",13,,""
2020,162484611,134933653,27,"C",18,,""
2020,162484628,134930314,11,"C",20,,""
2020,162487366,134930326,44,"C",20,,""
2020,162484554,134930331,45,"C",20,,""
2020,162487376,134933698,23,"C",23,,""
2020,162484644,134930334,45,"C",22,,""
2020,162487411,134930374,49,"C",20,,"N"
2020,162487464,134930425,49,"C",25,,"N"
2020,162487465,134930425,45,"C",25,,""
2020,162487475,134930441,47,"C",20,,""
2020,162487498,134930455,15,"C",23,,""
2020,162487486,134933797,5,"C",13,,""
2020,162484810,134930489,45,"C",12,,""
2020,162484772,134933822,45,"C",20,,""
2020,162484830,134930591,45,"C",21,,""
2020,162487647,134930600,51,"C",20,,""
2020,162484949,134930633,45,"C",12,,""
2020,162484793,134933932,45,"C",20,,""
2020,162487697,134930673,16,"C",18,,""
2020,162485016,134930685,5,"C",20,,""
2020,162485015,134930691,39,"C",13,,""
2020,162487694,134930691,28,"C",13,,""
2020,162484993,134930691,16,"C",13,,""
2020,162485026,134930706,5,"C",8,,""
2020,162485095,134930757,16,"C",18,,""
2020,162485142,134930786,28,"C",18,,""
2020,162485154,134934063,16,"C",13,,""
2020,162487860,134930838,27,"C",20,,""
2020,162487816,134930841,39,"C",20,,""
2020,162487893,134930893,49,"C",20,,"N"
2020,162487894,134930893,39,"C",20,,""
2020,162487913,134930899,8,"C",15,,""
2020,162485341,134934185,45,"C",18,,""
2020,162485352,134930963,44,"C",20,,""
2020,162485348,134930969,45,"C",8,,""
2020,162485357,134934213,45,"C",24,,""
2020,162488015,134934231,23,"A",7,,""
2020,162485417,134931015,45,"A",20,,""
2020,162488031,134931031,45,"C",12,,""
2020,162485422,134931052,14,"C",18,,""
2020,162488033,134934267,5,"C",20,,""
2020,162485454,134934273,21,"C",20,,""
2020,162485390,134931049,45,"C",20,,""
2020,162488093,134936132,40,"C",20,,""
2020,162488086,134936193,16,"C",13,,""
2020,162485610,134936211,44,"C",20,,""
2020,162485677,134936253,16,"C",25,,""
2020,162485679,134936253,35,"C",25,,""
2020,162488217,134934418,49,"C",20,,"F"
2020,162488218,134934418,45,"C",20,,""
2020,162485723,134936296,21,"C",20,,""
2020,162488281,134936322,45,"C",20,,""
2020,162485699,134934442,45,"C",20,,""
2020,162488223,134934442,5,"C",20,,""
2020,162488350,134936389,51,"C",20,,""
2020,162488367,134936413,16,"C",13,,""
2020,162485990,134936552,49,"C",20,,"N"
2020,162485989,134936552,51,"C",20,,""
2020,162488501,134934670,27,"C",20,,""
2020,162488506,134936629,51,"C",20,,""
2020,162486097,134936640,45,"C",8,,""
2020,162486099,134936640,16,"C",8,,""
2020,162486173,134936674,21,"C",20,,""
2020,162486075,134936690,11,"C",8,,""
2020,162486076,134936690,16,"C",8,,""
2020,162488503,134936690,35,"C",8,,""
2020,162486074,134936690,45,"C",8,,""
2020,162491256,134936736,11,"C",20,,""
2020,162491285,134936795,5,"C",20,,""
2020,162488654,134936795,16,"C",20,,""
2020,162488655,134936795,39,"C",20,,""
2020,162488594,134936831,16,"C",13,,""
2020,162488593,134936831,44,"C",13,,""
2020,162491491,134934948,45,"C",20,,""
2020,162491519,134936963,35,"C",13,,""
2020,162488795,134936963,16,"C",13,,""
2020,162488934,134937049,35,"C",13,,""
2020,162491664,134937062,5,"C",25,,""
2020,162488928,134937067,27,"C",18,,""
2020,162491682,134935087,51,"C",20,,""
2020,162491669,134935095,40,"A",20,,""
2020,162488974,134937091,45,"C",12,,""
2020,162491483,134937105,16,"C",13,,""
2020,162489049,134937171,44,"C",20,,""
2020,162491834,134937199,35,"C",13,,""
2020,162491832,134937199,16,"C",13,,""
2020,162491890,134937240,5,"C",20,,""
2020,162491878,134937240,27,"C",20,,""
2020,162491934,134935248,45,"C",20,,""
2020,162491946,134935256,46,"C",23,,""
2020,162491962,134935274,49,"C",20,,"N"
2020,162489168,134935283,5,"C",20,,""
2020,162489143,134937293,27,"C",15,,""
2020,162492013,134937323,45,"C",12,,""
2020,162489187,134937329,27,"C",13,,""
2020,162489198,134937345,51,"C",20,,""
2020,162489195,134937352,35,"C",18,,""
2020,162492011,134937352,16,"C",18,,""
2020,162489237,134937374,49,"A",20,,"N"
2020,162492133,134937432,45,"C",20,,""
2020,162489297,134935410,45,"C",20,,""
2020,162492156,134937450,49,"C",4,,"F"
2020,162492185,134937474,45,"C",20,,""
2020,162489355,134937486,21,"C",13,,""
2020,162489356,134937486,16,"C",13,,""
2020,162492264,134937536,45,"C",24,,""
2020,162492249,134935481,51,"C",20,,""
2020,162489420,134935496,51,"C",20,,""
2020,162489425,134937562,14,"C",20,,""
2020,162489432,134935524,49,"C",20,,"N"
2020,162492340,134935542,27,"C",13,,""
2020,162489465,134935542,51,"C",13,,""
2020,162492406,134937647,5,"C",20,,""
2020,162492489,134935650,16,"C",41,,""
2020,162492515,134937748,49,"C",20,,"N"
2020,162492482,134937731,51,"C",41,,""
2020,162492514,134937744,11,"C",8,,""
2020,162489632,134935681,5,"C",20,,""
2020,162492570,134937813,51,"C",20,,""
2020,162489700,134935714,16,"C",13,,""
2020,162492613,134937836,35,"C",13,,""
2020,162489714,134937836,16,"C",13,,""
2020,162489706,134937850,49,"C",20,,"F"
2020,162489707,134937850,5,"C",20,,""
2020,162489672,134937854,45,"C",20,,""
2020,162492607,134935743,51,"C",20,,""
2020,162512119,134951014,16,"C",18,,""
2020,162512115,134952076,45,"C",20,,""
2020,162512482,134956318,45,"C",20,,""
2020,162507367,134952237,51,"C",20,,""
2020,162549725,134985016,21,"C",20,,""
2020,162512479,134956369,5,"C",20,,""
2020,162544719,134986938,5,"C",20,,""
2020,162549771,134985030,47,"C",20,,""
2020,162512576,134956421,11,"C",20,,""
2020,162512648,134956492,35,"C",13,,""
2020,162512647,134956492,16,"C",13,,""
2020,162507643,134956525,46,"C",2,,""
2020,162525856,134965834,5,"C",20,,""
2020,162525855,134965834,14,"C",20,,""
2020,162512740,134956554,45,"C",24,,""
2020,162525920,134965911,23,"C",8,,""
2020,162525898,134969562,14,"C",20,,""
2020,162512801,134956604,21,"C",20,,""
2020,162512830,134956626,45,"C",20,,""
2020,162507732,134956631,16,"C",13,,""
2020,162507730,134952544,51,"C",20,,""
2020,162512877,134956663,5,"C",13,,""
2020,162507773,134952615,49,"C",20,,"N"
2020,162512944,134956716,16,"C",13,,""
2020,162529114,134965978,39,"C",13,,""
2020,162529108,134965978,16,"C",13,,""
2020,162512893,134956717,51,"C",20,,""
2020,162544724,134985037,45,"C",20,,""
2020,162529141,134965991,51,"C",20,,""
2020,162529148,134969611,16,"C",13,,""
2020,162526078,134966049,45,"C",24,,""
2020,162526055,134966061,16,"C",13,,""
2020,162526057,134966061,35,"C",13,,""
2020,162529223,134966064,16,"C",13,,""
2020,162529234,134966070,41,"C",2,,""
2020,162544722,134985036,45,"C",5,,""
2020,162544721,134985036,49,"C",5,,"N"
2020,162544731,134985042,14,"A",20,,""
2020,162544733,134986951,45,"C",20,,""
2020,162512918,134956717,39,"C",20,,""
2020,162507873,134956783,49,"C",20,,"N"
2020,162513062,134956819,16,"C",13,,""
2020,162508001,134956959,45,"C",7,,""
2020,162513012,134952681,27,"C",20,,""
2020,162513122,134956886,49,"C",25,,"N"
2020,162513124,134956886,16,"C",25,,""
2020,162544737,134985043,49,"A",5,,"F"
2020,162507944,134956892,49,"C",20,,"N"
2020,162513175,134956917,14,"C",20,,""
2020,162507930,134956931,49,"C",16,,"F"
2020,162513248,134956976,39,"C",13,,""
2020,162513219,134956976,16,"C",13,,""
2020,162513220,134956976,35,"C",13,,""
2020,162513274,134956990,14,"C",20,,""
2020,162508030,134956993,5,"C",31,,""
2020,162508039,134956996,45,"C",8,,""
2020,162513317,134952847,36,"C",20,,""
2020,162508087,134952851,5,"C",25,,""
2020,162508078,134952851,49,"C",25,,"N"
2020,162508083,134952851,14,"C",25,,""
2020,162508086,134952851,21,"A",25,,""
2020,162513335,134957049,51,"C",20,,""
2020,162513364,134957097,14,"C",25,,""
2020,162508128,134957097,45,"C",25,,""
2020,162513426,134957104,51,"C",20,,""
2020,162513416,134952894,47,"C",25,,""
2020,162508143,134957119,5,"C",20,,""
2020,162513430,134957119,14,"C",20,,""
2020,162513446,134957131,35,"C",11,,""
2020,162513445,134957131,16,"C",11,,""
2020,162508204,134952958,14,"C",20,,""
2020,162508227,134957195,46,"C",2,,""
2020,162508317,134953033,5,"C",4,,""
2020,162508322,134957254,51,"C",20,,""
2020,162513584,134953026,45,"C",18,,""
2020,162549788,134985044,27,"C",20,,""
2020,162508342,134957272,45,"C",18,,""
2020,162513642,134957280,21,"C",20,,""
2020,162513656,134957304,45,"C",45,,""
2020,162508386,134953098,27,"C",20,,""
2020,162549790,134986959,51,"C",20,,""
2020,162549797,134985052,23,"C",24,,""
2020,162544758,134986970,5,"C",20,,""
2020,162544757,134986970,49,"C",20,,"F"
2020,162508385,134953102,5,"C",20,,""
2020,162549813,134985063,45,"C",20,,""
2020,162544762,134985063,49,"C",20,,"N"
2020,162513693,134953120,35,"C",18,,""
2020,162544764,134985066,23,"C",12,,""
2020,162544767,134985067,14,"C",20,,""
2020,162514029,134953317,5,"C",13,,""
2020,162514089,134957647,51,"C",13,,""
2020,162549836,134985087,21,"C",18,,""
2020,162549849,134985100,49,"C",20,,"F"
2020,162544793,134986998,5,"C",20,,""
2020,162514068,134957629,46,"C",25,,""
2020,162514161,134957718,27,"C",20,,""
2020,162508756,134957736,14,"C",20,,""
2020,162549848,134985104,23,"C",8,,""
2020,162513551,134957363,47,"C",20,,""
2020,162544802,134987006,5,"C",20,,""
2020,162513761,134957380,16,"C",23,,""
2020,162514338,134957861,46,"C",20,,""
2020,162514307,134953504,51,"C",20,,""
2020,162508443,134957408,51,"C",21,,""
2020,162544804,134985117,5,"C",20,,""
2020,162508434,134953219,16,"C",13,,""
2020,162526107,134966088,14,"A",20,,""
2020,162529256,134969681,21,"C",20,,""
2020,162526121,134969686,5,"C",20,,""
2020,162508471,134953219,39,"C",13,,""
2020,162508546,134957500,16,"C",14,,""
2020,162508548,134953235,14,"C",18,,""
2020,162529259,134969683,45,"C",20,,""
2020,162529260,134969683,5,"C",20,,""
2020,162531179,134971190,44,"C",20,,""
2020,162531204,134969731,45,"C",7,,""
2020,162513929,134957514,5,"C",20,,""
2020,162531227,134969750,45,"C",31,,""
2020,162529366,134969758,45,"C",5,,""
2020,162513927,134957514,49,"C",20,,"F"
2020,162508561,134957546,16,"C",14,,""
2020,162532042,134972100,5,"C",20,,""
2020,162508611,134953286,16,"C",25,,""
2020,162549872,134985117,49,"A",20,,"F"
2020,162508794,134953432,51,"C",20,,""
2020,162508812,134953463,21,"C",13,,""
2020,162544805,134985122,51,"C",20,,""
2020,162544806,134985124,5,"C",20,,""
2020,162544809,134987020,49,"C",20,,"F"
2020,162508876,134953535,51,"C",20,,""
2020,162531270,134971276,5,"C",20,,""
2020,162508886,134957922,47,"C",7,,""
2020,162514464,134957966,5,"C",18,,""
2020,162531360,134969858,45,"C",25,,""
2020,162531376,134969873,2,"C",20,,""
2020,162529583,134971387,39,"C",13,,""
2020,162531391,134971403,45,"C",24,,""
2020,162529607,134969891,41,"C",5,,""
2020,162531393,134971424,49,"C",20,,"F"
2020,162531454,134969927,16,"C",20,,""
2020,162529685,134971498,39,"C",20,,""
2020,162514960,134953915,21,"C",20,,""
2020,162544796,134985123,51,"C",20,,""
2020,162514481,134953576,16,"C",13,,""
2020,162531482,134971507,35,"C",13,,""
2020,162529687,134971507,16,"C",13,,""
2020,162544801,134985123,5,"C",20,,""
2020,162514513,134953596,45,"C",14,,""
2020,162544817,134987028,45,"C",8,,""
2020,162529695,134971510,5,"C",20,,""
2020,162508965,134958011,51,"C",20,,""
2020,162529641,134971520,16,"C",13,,""
2020,162529842,134971637,51,"C",20,,""
2020,162509000,134953623,51,"C",21,,""
2020,162509159,134958214,51,"C",10,,""
2020,162531642,134970121,39,"C",13,,""
2020,162544829,134985143,21,"C",18,,""
2020,162549898,134985147,5,"C",14,,""
2020,162549897,134985147,45,"C",14,,""
2020,162532024,134972081,5,"C",20,,""
2020,162530345,134972100,49,"C",20,,"F"
2020,162549915,134985150,47,"C",18,,""
2020,162509018,134953638,14,"C",18,,""
2020,162549920,134985151,35,"C",13,,""
2020,162544832,134985151,16,"C",13,,""
2020,162549921,134985154,47,"C",8,,""
2020,162514792,134958221,27,"C",20,,""
2020,162544838,134985166,5,"C",18,,""
2020,162514830,134953807,45,"C",20,,""
2020,162549932,134985166,45,"C",18,,""
2020,162514841,134958265,51,"C",20,,""
2020,162549937,134987050,45,"C",21,,""
2020,162549945,134987054,49,"C",20,,"N"
2020,162509213,134958271,45,"C",20,,""
2020,162514885,134958301,47,"C",8,,""
2020,162514876,134953864,23,"C",24,,""
2020,162514874,134953864,51,"C",18,,""
2020,162509304,134953895,39,"C",13,,""
2020,162509297,134953895,16,"C",13,,""
2020,162514991,134958406,27,"C",20,,""
2020,162514998,134958406,51,"C",20,,""
2020,162509403,134958479,51,"C",15,,""
2020,162531534,134971565,51,"C",20,,""
2020,162529858,134971651,16,"C",13,,""
2020,162529893,134971678,27,"C",15,,""
2020,162515090,134958485,46,"C",20,,""
2020,162515139,134958515,47,"C",8,,""
2020,162515196,134958552,5,"C",20,,""
2020,162515279,134958616,5,"C",18,,""
2020,162531641,134970121,28,"C",13,,""
2020,162531706,134971729,45,"C",20,,""
2020,162529982,134971789,51,"C",25,,""
2020,162531737,134971801,27,"C",20,,""
2020,162530024,134971808,49,"C",19,1,"N"
2020,162530007,134971810,45,"C",7,,""
2020,162549947,134987057,45,"C",25,,""
2020,162531795,134970226,45,"C",20,,""
2020,162531813,134970235,45,"C",8,,""
2020,162531851,134971869,51,"C",20,,""
2020,162509544,134958677,23,"C",12,,""
2020,162544846,134987057,49,"C",25,,"F"
2020,162509627,134954177,45,"C",24,,""
2020,162544852,134985181,40,"C",7,,""
2020,162544854,134985182,47,"C",25,,""
2020,162549962,134987071,49,"C",19,1,"F"
2020,162544865,134985195,35,"C",13,,""
2020,162530154,134970303,49,"C",19,1,"F"
2020,162515419,134954196,45,"C",18,,""
2020,162509642,134958752,45,"C",12,,""
2020,162509684,134954219,27,"C",20,,""
2020,162515476,134954228,27,"C",20,,""
2020,162515513,134958821,51,"C",20,,""
2020,163051241,135421758,32,"C",13,,""
2020,163051260,135421766,16,"C",20,,""
2020,163051283,135421777,45,"C",20,,""
2020,163051341,135418154,16,"C",15,,""
2020,163044972,135421940,47,"C",12,,""
2020,163044996,135421970,5,"C",20,,""
2020,163045037,135422004,5,"C",20,,""
2020,163045071,135418412,45,"C",20,,""
2020,163045080,135418422,51,"C",20,,""
2020,163051771,135418473,49,"C",20,,"F"
2020,163045157,135418515,45,"C",20,,""
2020,163045161,135418520,49,"C",20,,"N"
2020,163051838,135418532,41,"C",25,,""
2020,163051849,135422141,35,"C",13,,""
2020,163051836,135418550,49,"C",20,,"F"
2020,163051866,135422146,35,"C",23,,""
2020,163045191,135422146,16,"C",23,,""
2020,163045174,135418551,16,"C",13,,""
2020,163045182,135422148,16,"C",13,,""
2020,163051869,135418564,16,"C",13,,""
2020,163045199,135422154,49,"C",20,,"F"
2020,163045196,135418572,21,"C",20,,""
2020,163051301,135418095,11,"C",2,,""
2020,163051285,135421793,16,"C",18,,""
2020,163044840,135418118,47,"C",12,,""
2020,163051383,135421836,49,"C",25,,"F"
2020,163051378,135418144,47,"C",12,,""
2020,163051388,135421841,16,"C",13,,""
2020,163051389,135421843,5,"C",20,,""
2020,163044873,135421843,49,"C",20,,"F"
2020,163051371,135418138,16,"C",13,,""
2020,163051402,135418162,45,"C",12,,""
2020,163044875,135418176,14,"C",20,,""
2020,163051397,135418192,16,"C",18,,""
2020,163051421,135418192,39,"C",20,,""
2020,163051461,135421887,46,"C",20,,""
2020,163044933,135421900,51,"C",15,,""
2020,163051465,135421907,37,"C",2,,""
2020,162474928,134926361,51,"C",20,,""
2020,162474929,134926361,5,"C",20,,""
2020,162474927,134926361,27,"C",20,,""
2020,162474934,134926367,5,"C",34,,""
2020,162474935,134926366,45,"C",8,,""
2020,162474936,134926368,45,"C",8,,""
2020,162474937,134926369,16,"C",13,,""
2020,162474938,134926369,39,"C",13,,""
2020,162474939,134926372,16,"C",13,,""
2020,162474943,134926374,5,"C",20,,""
2020,162474949,134926380,45,"C",18,,""
2020,162474950,134926381,14,"C",18,,""
2020,162474951,134926382,45,"C",8,,""
2020,162474952,134926383,45,"C",24,,""
2020,162474955,134926385,45,"C",7,,""
2020,162474956,134926386,45,"C",5,,""
2020,162474958,134926388,3,"C",20,,""
2020,162474959,134926389,5,"C",20,,""
2020,162474960,134926390,51,"C",20,,""
2020,162474961,134926390,49,"C",20,,"F"
2020,162474962,134926391,3,"A",20,,""
2020,162474963,134926392,27,"C",13,,""
2020,162474967,134926396,49,"C",20,,"N"
2020,162474969,134926398,16,"C",15,,""
2020,162474966,134926395,51,"C",13,,""
2020,162474975,134926403,35,"C",13,,""
2020,162474974,134926403,16,"A",13,,""
2020,162474976,134926404,45,"C",8,,""
2020,162474977,134926406,45,"C",8,,""
2020,162474978,134926405,32,"C",15,,""
2020,162474979,134926407,45,"C",20,,""
2020,162474980,134926408,16,"C",13,,""
2020,162474981,134926409,39,"C",13,,""
2020,162474983,134926411,16,"C",15,,""
2020,162474984,134926412,16,"C",20,,""
2020,162474986,134926412,39,"C",20,,""
2020,162474985,134926412,35,"C",20,,""
2020,162474987,134926413,27,"C",15,,""
2020,162474991,134926416,27,"C",15,,""
2020,162474992,134926417,27,"C",14,,""
2020,162474990,134926418,16,"C",13,,""
2020,162474993,134926419,46,"C",14,,""
2020,162474994,134926420,27,"C",15,,""
2020,162474995,134926421,49,"A",20,,"F"
2020,162474997,134926423,45,"C",24,,""
2020,162474999,134926424,20,"C",20,,""
2020,162474998,134926424,51,"C",20,,""
2020,162475002,134926426,27,"C",20,,""
2020,162475003,134926428,16,"C",13,,""
2020,162475005,134926428,35,"C",13,,""
2020,162475001,134926429,16,"C",13,,""
2020,162475004,134926427,51,"C",14,,""
2020,162478535,134920413,16,"C",15,,""
2020,162475008,134926431,45,"C",8,,""
2020,162478538,134926436,27,"C",13,,""
2020,162475013,134926435,35,"C",13,,""
2020,162475016,134926435,39,"C",13,,""
2020,162475011,134926435,16,"C",13,,""
2020,162475012,134920416,8,"C",14,,""
2020,162475010,134920416,4,"C",14,,""
2020,162475024,134926441,45,"C",21,,""
2020,162478541,134920420,16,"C",13,,""
2020,162475022,134920420,35,"C",13,,""
2020,162475020,134926440,16,"C",13,,""
2020,162475021,134926440,39,"C",13,,""
2020,162478542,134920423,5,"C",20,,""
2020,162478543,134920423,8,"C",20,,""
2020,162475028,134926443,45,"C",21,,""
2020,162478544,134926444,44,"C",20,,""
2020,162478545,134926446,11,"C",25,,""
2020,162475031,134920424,45,"C",8,,""
2020,162478546,134926448,5,"C",13,,""
2020,162475033,134920426,45,"C",18,,""
2020,162475034,134920427,16,"C",13,,""
2020,162478548,134926449,11,"C",11,,""
2020,162475039,134920433,5,"C",15,,""
2020,162478554,134926456,5,"C",12,,""
2020,162475041,134920434,45,"C",8,,""
2020,162475043,134920435,49,"C",20,,"F"
2020,162475042,134926458,45,"C",21,,""
2020,162478557,134926459,45,"C",25,,""
2020,162475049,134926460,21,"C",18,,""
2020,162478560,134926461,8,"C",20,,""
2020,162478559,134926461,44,"C",20,,""
2020,162475051,134920446,14,"C",20,,""
2020,162475056,134926468,27,"C",46,,""
2020,162475057,134926467,45,"C",8,,""
2020,162478572,134920453,45,"C",8,,""
2020,162475067,134926475,45,"C",24,,""
2020,162475061,134926477,49,"C",20,,"N"
2020,162475065,134920460,45,"C",12,,""
2020,162478584,134926480,5,"C",13,,""
2020,162475068,134920463,47,"C",25,,""
2020,162475069,134926481,27,"C",15,,""
2020,162478585,134920470,16,"C",18,,""
2020,162478590,134926488,44,"C",20,,""
2020,162475077,134926489,45,"C",8,,""
2020,162478602,134920479,21,"C",20,,""
2020,162478607,134926495,45,"C",13,,""
2020,162478604,134926496,47,"C",20,,""
2020,162478605,134926496,5,"C",20,,""
2020,162478612,134926499,27,"C",20,,""
2020,162478623,134926500,16,"C",13,,""
2020,162478624,134920490,27,"C",20,,""
2020,162478617,134920493,45,"C",20,,""
2020,162478629,134920495,45,"C",20,,""
2020,162475121,134926528,51,"C",20,,""
2020,162475124,134926531,14,"C",23,,""
2020,162478643,134920504,45,"C",18,,""
2020,162478647,134920505,45,"C",5,,""
2020,162478613,134920506,45,"C",8,,""
2020,162478619,134920506,16,"C",18,,""
2020,162475102,134920506,35,"C",18,,""
2020,162478648,134926520,45,"C",20,,""
2020,162478645,134926520,27,"C",20,,""
2020,162475116,134926521,51,"C",46,,""
2020,162478649,134926523,21,"C",18,,""
2020,162478654,134920513,45,"C",20,,""
2020,162478658,134926524,35,"C",13,,""
2020,162475118,134926524,28,"C",13,,""
2020,162478653,134920515,49,"C",19,1,"N"
2020,162478499,134926316,5,"C",20,,""
2020,162474876,134926318,45,"C",24,,""
2020,162474940,134926370,45,"C",14,,""
2020,162474946,134926377,45,"C",8,,""
2020,162474968,134926397,51,"C",20,,""
2020,162474971,134926400,51,"C",13,,""
2020,162474982,134926410,5,"C",18,,""
2020,162475035,134926451,45,"C",8,,""
2020,162475045,134920437,21,"C",20,,""
2020,162478586,134926482,14,"C",18,,""
2020,162475097,134920492,23,"C",7,,""
2020,162475104,134920499,51,"C",20,,""
2020,162475117,134926526,14,"C",20,,""
2020,162475115,134920519,28,"C",20,,""
2020,162475113,134920519,47,"C",20,,""
2020,162475128,134926529,14,"C",18,,""
2020,162478659,134926530,51,"C",20,,""
2020,162475119,134920523,16,"C",14,,""
2020,162475130,134920526,44,"C",20,,""
2020,162478661,134926533,49,"C",20,,"N"
2020,162478662,134926534,21,"C",20,,""
2020,162475131,134926536,21,"C",18,,""
2020,162478663,134926538,51,"C",20,,""
2020,162475135,134926537,16,"C",13,,""
2020,162475136,134926539,51,"C",13,,""
2020,162475133,134926540,5,"C",18,,""
2020,162475132,134926540,51,"C",13,,""
2020,162478671,134920529,14,"C",12,,""
2020,162475142,134926544,45,"C",25,,""
2020,162478675,134926543,5,"C",7,,""
2020,162475147,134926550,45,"C",18,,""
2020,162475152,134926551,45,"C",20,,""
2020,162475151,134926551,49,"C",20,,"N"
2020,162478676,134926548,45,"C",20,,""
2020,162475137,134926552,40,"C",20,,""
2020,162478669,134920536,16,"C",13,,""
2020,162478670,134920536,35,"C",13,,""
2020,162475149,134920541,49,"C",20,,"F"
2020,162478685,134926556,5,"C",13,,""
2020,162475168,134920550,45,"C",20,,""
2020,162475167,134926560,14,"C",18,,""
2020,162478694,134920551,14,"C",20,,""
2020,162478697,134926564,51,"C",20,,""
2020,162475169,134926562,14,"C",18,,""
2020,162475172,134926568,21,"C",3,,""
2020,162475173,134926565,45,"C",25,,""
2020,162475166,134926567,45,"C",8,,""
2020,162475161,134926569,45,"C",20,,""
2020,162475180,134926572,51,"C",20,,""
2020,162478707,134926573,5,"C",20,,""
2020,162478720,134926576,23,"C",12,,""
2020,162475192,134926580,47,"C",20,,""
2020,162478698,134926579,47,"C",46,,""
2020,162475176,134926579,35,"C",46,,""
2020,162478703,134926579,16,"C",46,,""
2020,162475195,134920565,45,"C",20,,""
2020,162475187,134920566,45,"C",20,,""
2020,162475194,134926585,21,"C",18,,""
2020,162478705,134920567,5,"C",20,,""
2020,162478721,134926588,56,"C",20,,""
2020,162478718,134926589,47,"C",7,,""
2020,162475185,134926593,51,"C",18,,""
2020,162478716,134926593,16,"C",18,,""
2020,162478724,134926590,51,"C",20,,""
2020,162475204,134926596,16,"C",20,,""
2020,162475191,134926597,45,"C",20,,""
2020,162475193,134926597,16,"C",20,,""
2020,162478727,134920569,14,"A",20,,""
2020,162475210,134926601,21,"C",20,,""
2020,162475212,134920574,21,"C",7,,""
2020,162475199,134920583,45,"C",8,,""
2020,162475221,134920586,21,"C",20,,""
2020,162478747,134926603,49,"C",18,,"F"
2020,162475222,134926603,5,"C",18,,""
2020,162478749,134920593,45,"C",22,,""
2020,162478748,134920593,49,"C",22,,"N"
2020,162478736,134926606,21,"C",25,,""
2020,162475227,134920585,21,"C",20,,""
2020,162478737,134926605,51,"C",20,,""
2020,162478750,134926605,5,"C",20,,""
2020,162475217,134926605,49,"C",20,,"F"
2020,162475237,134926612,28,"C",13,,""
2020,162475235,134926610,45,"C",12,,""
2020,162478771,134920596,45,"C",20,,""
2020,162475232,134926617,27,"C",13,,""
2020,162478756,134926618,21,"C",20,,""
2020,162478760,134926616,45,"C",20,,""
2020,162475226,134926620,14,"C",20,,""
2020,162475219,134926622,27,"C",20,,""
2020,162478735,134926622,29,"C",20,,""
2020,162478759,134926615,45,"C",20,,""
2020,162475241,134926625,45,"C",20,,""
2020,162475211,134920594,2,"C",25,,""
2020,162475251,134920602,49,"C",20,,"N"
2020,162475238,134926626,27,"C",18,,""
2020,162475248,134926628,28,"C",13,,""
2020,162475247,134926628,21,"C",20,,""
2020,162478772,134920604,45,"C",20,,""
2020,162475246,134926633,45,"C",8,,""
2020,162478784,134920609,21,"C",14,,""
2020,162478790,134926634,49,"C",20,,"N"
2020,162478795,134926636,5,"C",18,,""
2020,162478799,134920615,45,"C",8,,""
2020,162478794,134920613,45,"C",8,,""
2020,162478798,134920614,35,"C",20,,""
